,Measured Depth m,MWD Continuous Inclination dega,MWD Magnetic Toolface dega,Weight on Bit kkgf,Average Hookload kkgf,Bit run number unitless,MWD Shock Risk unitless,Active Tank Volume m3,"Gas, Nor-C4 ppm",Hole Depth (TVD) m,MWD Collar RPM rpm,Average Standpipe Pressure kPa,Corr. Drilling Exponent unitless,Mud Temperature In degC,"Gas, C3 ppm",MWD Total Shocks unitless,MWD Shock Peak m/s2,Average Surface Torque kN.m,MWD Turbine RPM rpm,NRPM_RT unitless,MWD Continuous Azimuth dega,RHX_RT unitless,"Gas, Nor-C5 ppm",Mud Density Out g/cm3,MWD DNI Temperature degC,Total Bit Revolutions unitless,MWD Gamma Ray (API BH corrected) gAPI,"Gas, C2 ppm",Extrapolated Hole TVD m,"Gas, Iso-C4 ppm",Rate of Penetration (5ft avg) m/h,Bit Drill Distance m,AJAM_MWD unitless,Mud Density In g/cm3,Mud Flow In L/min,Lag Depth (TVD) m,RGX_RT unitless,H2S Average ppm,Mud Temperature Out degC,"Gas, Iso-C5 ppm",Mud Flow Out % %,MWD Stick-Slip PKtoPK RPM rpm,Bit Drill Time h,Rate of Penetration m/h,Average Rotary Speed rpm,"Gas, C1 ppm",Pass Name unitless,Gas %,nameWellbore,name,ARC Gamma Ray (BH corrected) gAPI,IMP/ARC Phase-Shift Resistivity 16-in. at 2 MHz ohm.m,ARC Shock Level unitless,GYRO_STAT1 unitless,Gyro Temperature degC,ARC Annular Pressure kPa,ARC Equivalent Circulating Density g/cm3,MWD Gravity Toolface dega,Gyro Continuous Inclination dega,Gyro Inertial ToolFace dega,GYRO_STAT2 unitless,IMP/ARC Attenuation Resistivity 40-in. at 2 MHz ohm.m,Annular Temperature degC,IMP/ARC Phase-Shift Resistivity 40-in. at 2 MHz ohm.m
17308,745.681,,,,,6,,,,744.1445112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17309,745.693,,,,,6,0,,,744.1567032,,,,,,,0,,2968.75,,,,,,,203113,,,,,17.9295552,,,,,,,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,225920.512225248,38.2989205136455,-31.385,,,,,200,
17310,745.718,,,,,6,,,,744.1807824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17311,745.76,,,,,6,,,,744.2228448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17312,745.8,,,,,6,,,,744.262164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17313,745.84,,,,,6,,,,744.3011784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17314,745.846,,,,,6,,,,744.3072744,,,,,,,,,,,,,,,,203158.703,129.766,,,,17.7558192,,0,,,,,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,372.795,1000,3,12,,225920.512225248,38.2850206488699,-31.385,,,3087,500,,370.322
17315,745.879,,,,,6,,,,744.3404976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17316,745.925,,,,,6,,,,744.385608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17317,745.977,,,,,6,,,,744.4368144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17318,745.998,,,,,6,,,,744.4578456,,,,,,,,,,,,,,,,203192.969,127.363,,,,17.7512472,,,,,,,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,30.0000000000001,225920.512225248,38.2723190482991,-38.416,9.047,,,,,
17319,746.001,,,6.13869143221026,103.378826716781,,,4.69999985147683,0,744.4608936,,13369.0002432804,0.68,15.4600000000001,0,,,0.039999341111673,,,,,0,1.15999991411649,,336113,,0,,0,,442.5799866696,,1.26999996898453,4005.12011747029,744.1099852848,,0,31.1700000000001,0,0,,62180.910156,36.7799986776,116,0,,0.0003,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17320,746.032,,,,,6,,,,744.4910688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17321,746.083,,,,,6,,,,744.5422752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17322,746.135,,,,,6,,,,744.5934816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17323,746.15,8.873,,,,6,0,,,744.6084168,,,,,,,0,,2968.75,,254.556,730,,,,203222.5,,,,,17.8695096,,,,,,990,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,372.795,1000,,,,225920.512225248,38.2591381420464,-45.447,,,,500,200,370.262
17324,746.187,,,,,6,,,,744.644688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17325,746.245,,,,,6,,,,744.7016856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17326,746.291,,,,,6,,,,744.746796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17327,746.303,,,,,6,,,,744.758988,,,,,,,,,,,,,,,,203251.141,117.751,,,,17.89938,,0,,,,,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,3,,,,,-52.479,9.026,,,,,
17328,746.333,,,,,6,,,,744.7891632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17329,746.385,,,,,6,,,,744.8403696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17330,746.425,,,,,6,,,,744.879384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17331,746.455,,,,,6,,,,744.9095592,,,,,,,,,,,,,,,,203282.156,110.541,,,,17.8402488,,,,,,,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,372.795,1000,,12,30.0000000000001,225920.512225248,38.2483537642032,-53.885,,,3087,500,,370.215
17332,746.473,,,,,6,,,,744.9275424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17333,746.519,,,,,6,,,,744.9726528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17334,746.608,,,,,6,,,,745.0601304,,,,,,,,,2968.75,,,,,,,203313.641,100.929,,,,17.8847496,,,,,,,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,225920.512225248,38.2357719900529,-55.291,0.605,,,,,
17335,746.617,,,,,6,,,,745.0692744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17336,746.666,,,,,6,,,,745.1174328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17337,746.708,,,,,6,,,,745.1594952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17338,746.754,,,,,6,,,,745.2046056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17339,746.76,8.873,,,,6,0,,,745.2107016,,,,,,,0,,,,254.556,730,,,,203345.141,,,,,26.3368536,,,,,,990,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,372.795,1000,3,,,225920.512225248,38.2218721252773,-58.104,,,,,200,370.159
17340,746.806,,,,,6,,,,745.255812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17341,746.845,,,,,6,,,,745.2951312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17342,746.894,,,,,6,,,,745.3432896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17343,746.912,,,,,6,,,,745.3612728,,,,,,,,,,,,,,,,203376.625,110.541,,,,28.5987744,,0,,,,,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,12,30.0000000000001,,,-59.51,0.605,,3087,500,,
17344,746.949,,,,,6,,,,745.3972392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17345,746.989,,,,,6,,,,745.4365584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17346,747.001,,,6.33243751635495,103.185086075745,,,4.69999985147683,0,745.4484456,,13347.9995709887,0.7,15.4799994444446,0,,,0.039999341111673,,,,,0,1.15999991411649,,336516,,0,,0,,443.5700072448,,1.26999996898453,4005.13989246258,745.080017076,,0,31.1700000000001,0,0,,62282.679688,35.020000572,116,0,,0.0003,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17347,747.037,,,,,6,,,,745.4847168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17348,747.065,,,,,6,,,,745.511844,,,,,,,,,2968.75,,,,,,,203408.125,115.348,,,,31.4730384,,,,,,,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,1000,,,,225920.512225248,38.2074929548197,-53.885,,,,500,,370.109
17349,747.083,,,,,6,,,,745.5298272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17350,747.132,,,,,6,,,,745.5779856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17351,747.178,,,,,6,,,,745.623096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17352,747.217,,,,,6,0,,,745.6624152,,,,,,,0,,,,,,,,,203439.078,,,,,33.8306664,,,,,,,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,372.795,,3,,,225920.512225248,38.1941922221465,-49.666,,,,,,
17353,747.232,,,,,6,,,,745.6773504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17354,747.275,,,,,6,,,,745.7197176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17355,747.324,,,,,6,,,,745.767876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17356,747.37,8.873,,,,6,,,,745.8129864,,,,,,,,,,,253.78,729.5,,,,203469.625,112.944,,,,34.4600784,,0,,,,990,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,12,30.0000000000001,225920.512225248,38.1816104479962,-45.447,0.605,,3087,,200,
17357,747.376,,,,,6,,,,745.8190824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17358,747.418,,,,,6,,,,745.8611448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17359,747.467,,,,,6,,,,745.9093032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17360,747.519,,,,,6,,,,745.9605096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17361,747.522,,,,,6,,,,745.9635576,,,,,,,,,,,,,,,,203500.625,110.541,,,,34.5472512,,,,,,,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,372.795,1000,,,,,,-49.666,,,,500,,370.052
17362,747.559,,,,,6,,,,745.999524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17363,747.604,,,,,6,,,,746.0449392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17364,747.65,,,,,6,,,,746.0900496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17365,747.674,,,,,6,0,,,746.1141288,,,,,,,0,,2968.75,,,,,,,203532.625,,,,,34.00044,,,,,,,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,1000,3,,,225920.512225248,38.167830409641,-46.854,,,,,,
17366,747.696,,,,,6,,,,746.13516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17367,747.738,,,,,6,,,,746.1772224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17368,747.787,,,,,6,,,,746.2253808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17369,747.821,,,,,6,,,,746.258604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17370,747.827,,,,,6,,,,746.2647,,,,,,,,,,,,,,,,203566.375,108.138,,,,33.4466184,,0,,,,,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,372.795,,,12,30.0000000000001,225920.512225248,38.1546495033883,-35.604,,,3087,500,,370.005
17371,747.86,,,,,6,,,,746.2976184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17372,747.906,,,,,6,,,,746.3430336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17373,747.943,,,,,6,,,,746.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17374,747.979,8.873,,,,6,,,,746.4152712,,,,,,,,,2968.75,,253.78,,,,,203602.25,100.929,,,,32.9241912,,,,,,990,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,-20.135,0.605,,,,,
17375,747.982,,,,,6,,,,746.4183192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17376,748.001,,,6.57716919725712,102.940348498142,,,4.69999985147683,0,746.4363024,,13413.9999385468,0.71,15.4900000000001,0,,,0.039999341111673,,,,,0,1.15999991411649,,336934,,0,,0,,444.5799864288,,1.26999996898453,4005.13989246258,746.0599975392,,0,31.1700000000001,0,0,,62388.378906,34.349998356,116,0,,0.0003,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17377,748.022,,,,,6,,,,746.4573336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17378,748.061,,,,,6,,,,746.496348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17379,748.101,,,,,6,,,,746.5356672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17380,748.132,,,,,6,0,,,746.5658424,,,,,,,0,,,,253.78,729.5,,,,203639.094,100.929,,,,32.359092,,,,,,,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,372.795,1000,3,,,225920.512225248,38.1402703329307,-18.729,,,,500,200,369.951
17381,748.147,,,,,6,,,,746.5807776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17382,748.183,,,,,6,,,,746.6170488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17383,748.226,,,,,6,,,,746.6591112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17384,748.275,,,,,6,,,,746.7072696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17385,748.284,,,,,6,,,,746.7164136,,,,,,,,,,,,,,,,203674.469,,,,,32.1326256,,0,,,,,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,12,30.0000000000001,225920.512225248,38.1276885587804,-29.51,,,3087,,,
17386,748.314,,,,,6,,,,746.746284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17387,748.36,,,,,6,,,,746.7916992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17388,748.412,,,,,6,,,,746.8426008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17389,748.436,,,,,6,,,,746.86668,,,,,,,,,2968.75,,,,,,,203707.875,100.929,,,,32.0643504,,,,,,,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,372.795,1000,,,,225920.512225248,38.1151067846301,-41.229,,,,500,,369.904
17390,748.458,,,,,6,,,,746.888016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17391,748.51,,,,,6,,,,746.9392224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17392,748.558,,,,,6,,,,746.9873808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17393,748.589,,,,,6,0,,,747.0172512,,,,,,,0,,,,,,,,,203738.875,98.526,,,,32.2810632,,,,,,,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,3,,,,,-59.51,,,,,,
17394,748.61,,,,,6,,,,747.0385872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17395,748.665,,,,,6,,,,747.0925368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17396,748.72,,,,,6,,,,747.1467912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17397,748.741,8.873,,,,6,,,,747.1678224,,,,,,,,,,,253.002,729,,,,203767.453,,,,,32.5444104,,0,,,,990,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,372.795,1000,,12,,225920.512225248,38.1014465726954,-72.166,0.605,,3087,500,200,369.849
17398,748.766,,,,,6,,,,747.1919016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17399,748.814,,,,,6,,,,747.24006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17400,748.863,,,,,6,,,,747.2882184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,,,,,,,,,,
17401,748.894,,,,,6,,,,747.3183936,,,,,,,,,,,,,,,,203796.531,91.317,,,,32.5971408,,,,,,,,,,,,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD/LWD Mudlog Data - 17.5 in. section - MD Log,,,,,30.0000000000001,225920.512225248,38.0876665343403,-77.791,,,,,,
